"","diff","lwr","upr","p adj"
"San Francisco 49ers-Detroit Lions",-19.4761904761907,-131.111201181995,92.1588202296133,1
"Seattle Seahawks-Detroit Lions",5.76190476190465,-105.873105943899,117.396915467709,1
"Tampa Bay Buccaneers-Detroit Lions",-3.38095238095241,-115.015963086756,108.254058324852,1
"Tennessee Titans-Detroit Lions",21.8571428571428,-89.7778678486612,133.492153562947,0.999999999996689
"Washington Football Team-Detroit Lions",-0.857142857142833,-112.492153562947,110.777867848661,1
"Houston Texans-Green Bay Packers",15.5238095238093,-100.669593544346,131.717212591964,1
"Indianapolis Colts-Green Bay Packers",-13.9523809523812,-125.587391658185,97.6826297534228,1
"Jacksonville Jaguars-Green Bay Packers",25.4285714285713,-86.2064392772326,137.063582134375,0.99999999978217
"Kansas City Chiefs-Green Bay Packers",-20.3809523809524,-132.015963086756,91.2540583248516,1
"Las Vegas Raiders-Green Bay Packers",96.3809523809527,-15.2540583248512,208.015963086757,0.227371285322547
"Los Angeles Chargers-Green Bay Packers",-0.714285714285836,-112.34929642009,110.920724991518,1
"Los Angeles Rams-Green Bay Packers",83.9523809523805,-27.6826297534235,195.587391658184,0.531915275164208
"Miami Dolphins-Green Bay Packers",31.0952380952379,-80.5397726105661,142.730248801042,0.999999958798633
"Minnesota Vikings-Green Bay Packers",33.4285714285713,-78.2064392772327,145.063582134375,0.999999754406141
"New England Patriots-Green Bay Packers",30.2380952380953,-81.3969154677087,141.873105943899,0.999999979646698
"New Orleans Saints-Green Bay Packers",43.9523809523808,-67.6826297534231,155.587391658185,0.999889501973284
"New York Giants-Green Bay Packers",37.2857142857145,-74.3492964200895,148.920724991518,0.999996788441669
"New York Jets-Green Bay Packers",-53.0476190476184,-164.682629753422,58.5873916581856,0.996561680159341
"Philadelphia Eagles-Green Bay Packers",55.4285714285713,-56.2064392772326,167.063582134375,0.993118400443484
"Pittsburgh Steelers-Green Bay Packers",36.7142857142856,-74.9207249915184,148.34929642009,0.999997745397256
"San Francisco 49ers-Green Bay Packers",7.23809523809501,-104.396915467709,118.873105943899,1
"Seattle Seahawks-Green Bay Packers",32.4761904761903,-79.1588202296137,144.111201181994,0.999999878755896
"Tampa Bay Buccaneers-Green Bay Packers",23.3333333333333,-88.3016773724707,134.968344039137,0.999999999979173
"Tennessee Titans-Green Bay Packers",48.5714285714284,-63.0635821343755,160.206439277232,0.999249195101921
"Washington Football Team-Green Bay Packers",25.8571428571428,-85.7778678486611,137.492153562947,0.999999999658714
"Indianapolis Colts-Houston Texans",-29.4761904761905,-145.669593544345,86.7172125919644,0.999999996224338
"Jacksonville Jaguars-Houston Texans",9.90476190476198,-106.288641163393,126.098164972917,1
"Kansas City Chiefs-Houston Texans",-35.9047619047618,-152.098164972917,80.2886411633932,0.999999476858566
"Las Vegas Raiders-Houston Texans",80.8571428571434,-35.3362602110115,197.050545925298,0.705017403361764
"Los Angeles Chargers-Houston Texans",-16.2380952380952,-132.43149830625,99.9553078300597,1
"Los Angeles Rams-Houston Texans",68.4285714285712,-47.7648316395837,184.621974496726,0.934108432214866
"Miami Dolphins-Houston Texans",15.5714285714286,-100.621974496726,131.764831639583,1
"Minnesota Vikings-Houston Texans",17.9047619047619,-98.288641163393,134.098164972917,1
"New England Patriots-Houston Texans",14.7142857142859,-101.479117353869,130.907688782441,1
"New Orleans Saints-Houston Texans",28.4285714285715,-87.7648316395834,144.621974496726,0.999999998536255
"New York Giants-Houston Texans",21.7619047619052,-94.4314983062498,137.95530783006,0.999999999999237
"New York Jets-Houston Texans",-68.5714285714277,-184.764831639583,47.6219744967272,0.932567762374263
"Philadelphia Eagles-Houston Texans",39.904761904762,-76.2886411633929,156.098164972917,0.999993972848386
"Pittsburgh Steelers-Houston Texans",21.1904761904763,-95.0029268776786,137.383879258631,1
"San Francisco 49ers-Houston Texans",-8.28571428571433,-124.479117353869,107.907688782441,1
"Seattle Seahawks-Houston Texans",16.952380952381,-99.2410221157739,133.145784020536,1
"Tampa Bay Buccaneers-Houston Texans",7.80952380952391,-108.383879258631,124.002926877679,1
"Tennessee Titans-Houston Texans",33.0476190476191,-83.1457840205358,149.241022115774,0.999999930619728
"Washington Football Team-Houston Texans",10.3333333333335,-105.860069734821,126.526736401488,1
"Jacksonville Jaguars-Indianapolis Colts",39.3809523809525,-72.2540583248514,151.015963086756,0.999989076491994
"Kansas City Chiefs-Indianapolis Colts",-6.42857142857122,-118.063582134375,105.206439277233,1
"Las Vegas Raiders-Indianapolis Colts",110.333333333334,-1.30167737247002,221.968344039138,0.0579202935146264
"Los Angeles Chargers-Indianapolis Colts",13.2380952380954,-98.3969154677086,124.873105943899,1
"Los Angeles Rams-Indianapolis Colts",97.9047619047617,-13.7302488010423,209.539772610566,0.199765846003764
"Miami Dolphins-Indianapolis Colts",45.0476190476191,-66.5873916581849,156.682629753423,0.99981968993283
"Minnesota Vikings-Indianapolis Colts",47.3809523809525,-64.2540583248515,159.015963086756,0.999524917969834
"New England Patriots-Indianapolis Colts",44.1904761904765,-67.4445345153275,155.82548689628,0.999876846222644
"New Orleans Saints-Indianapolis Colts",57.904761904762,-53.7302488010419,169.539772610566,0.98686793296286
"New York Giants-Indianapolis Colts",51.2380952380957,-60.3969154677083,162.8731059439,0.998073171241102
"New York Jets-Indianapolis Colts",-39.0952380952372,-150.730248801041,72.5397726105668,0.999990695543534
"Philadelphia Eagles-Indianapolis Colts",69.3809523809525,-42.2540583248514,181.015963086756,0.884517625593916
"Pittsburgh Steelers-Indianapolis Colts",50.6666666666668,-60.9683440391372,162.301677372471,0.998410966106251
"San Francisco 49ers-Indianapolis Colts",21.1904761904762,-90.4445345153278,132.82548689628,0.999999999998762
"Seattle Seahawks-Indianapolis Colts",46.4285714285715,-65.2064392772325,158.063582134375,0.999676280903331
"Tampa Bay Buccaneers-Indianapolis Colts",37.2857142857144,-74.3492964200895,148.920724991518,0.999996788441669
"Tennessee Titans-Indianapolis Colts",62.5238095238096,-49.1112011819943,174.158820229614,0.963471366491006
"Washington Football Team-Indianapolis Colts",39.809523809524,-71.8254868962799,151.444534515328,0.999986156039331
"Kansas City Chiefs-Jacksonville Jaguars",-45.8095238095237,-157.444534515328,65.8254868962802,0.999749895954412
"Las Vegas Raiders-Jacksonville Jaguars",70.9523809523814,-40.6826297534225,182.587391658185,0.857311867827722
"Los Angeles Chargers-Jacksonville Jaguars",-26.1428571428572,-137.777867848661,85.4921535629468,0.999999999542063
"Los Angeles Rams-Jacksonville Jaguars",58.5238095238092,-53.1112011819948,170.158820229613,0.984737398720729
"Miami Dolphins-Jacksonville Jaguars",5.66666666666657,-105.968344039137,117.301677372471,1
"Minnesota Vikings-Jacksonville Jaguars",7.99999999999994,-103.635010705804,119.635010705804,1
"New England Patriots-Jacksonville Jaguars",4.80952380952397,-106.82548689628,116.444534515328,1
"New Orleans Saints-Jacksonville Jaguars",18.5238095238095,-93.1112011819944,130.158820229613,1
"New York Giants-Jacksonville Jaguars",11.8571428571432,-99.7778678486608,123.492153562947,1
"New York Jets-Jacksonville Jaguars",-78.4761904761897,-190.111201181994,33.1588202296143,0.68411857800234
"Philadelphia Eagles-Jacksonville Jaguars",30,-81.635010705804,141.635010705804,0.999999983351615
"Pittsburgh Steelers-Jacksonville Jaguars",11.2857142857143,-100.34929642009,122.920724991518,1
"San Francisco 49ers-Jacksonville Jaguars",-18.1904761904763,-129.82548689628,93.4445345153276,1
"Seattle Seahawks-Jacksonville Jaguars",7.04761904761898,-104.587391658185,118.682629753423,1
"Tampa Bay Buccaneers-Jacksonville Jaguars",-2.09523809523807,-113.730248801042,109.539772610566,1
"Tennessee Titans-Jacksonville Jaguars",23.1428571428571,-88.4921535629469,134.777867848661,0.999999999983415
"Washington Football Team-Jacksonville Jaguars",0.428571428571502,-111.206439277232,112.063582134375,1
"Las Vegas Raiders-Kansas City Chiefs",116.761904761905,5.12689405610119,228.396915467709,0.0272149420203923
"Los Angeles Chargers-Kansas City Chiefs",19.6666666666666,-91.9683440391374,131.301677372471,1
"Los Angeles Rams-Kansas City Chiefs",104.333333333333,-7.30167737247105,215.968344039137,0.109474219766714
"Miami Dolphins-Kansas City Chiefs",51.4761904761903,-60.1588202296137,163.111201181994,0.997915017535293
"Minnesota Vikings-Kansas City Chiefs",53.8095238095237,-57.8254868962803,165.444534515328,0.99567173899443
"New England Patriots-Kansas City Chiefs",50.6190476190477,-61.0159630867563,162.254058324852,0.998436631116473
"New Orleans Saints-Kansas City Chiefs",64.3333333333333,-47.3016773724707,175.968344039137,0.948527154511385
"New York Giants-Kansas City Chiefs",57.6666666666669,-53.9683440391371,169.301677372471,0.98762013477897
"New York Jets-Kansas City Chiefs",-32.6666666666659,-144.30167737247,78.968344039138,0.999999860030896
"Philadelphia Eagles-Kansas City Chiefs",75.8095238095237,-35.8254868962802,187.444534515328,0.75249492926141
"Pittsburgh Steelers-Kansas City Chiefs",57.095238095238,-54.5397726105659,168.730248801042,0.989283021603209
"San Francisco 49ers-Kansas City Chiefs",27.6190476190474,-84.0159630867565,139.254058324851,0.999999998038408
"Seattle Seahawks-Kansas City Chiefs",52.8571428571427,-58.7778678486612,164.492153562947,0.996757970660471
"Tampa Bay Buccaneers-Kansas City Chiefs",43.7142857142857,-67.9207249915183,155.34929642009,0.99990096844852
"Tennessee Titans-Kansas City Chiefs",68.9523809523808,-42.6826297534231,180.587391658185,0.891329034828202
"Washington Football Team-Kansas City Chiefs",46.2380952380952,-65.3969154677087,157.873105943899,0.999700765007477
"Los Angeles Chargers-Las Vegas Raiders",-97.0952380952386,-208.730248801043,14.5397726105654,0.214124839083803
"Los Angeles Rams-Las Vegas Raiders",-12.4285714285722,-124.063582134376,99.2064392772317,1
"Miami Dolphins-Las Vegas Raiders",-65.2857142857148,-176.920724991519,46.3492964200891,0.939073448460306
"Minnesota Vikings-Las Vegas Raiders",-62.9523809523815,-174.587391658185,48.6826297534225,0.960271078618264
"New England Patriots-Las Vegas Raiders",-66.1428571428575,-177.777867848661,45.4921535629465,0.929562195231854
"New Orleans Saints-Las Vegas Raiders",-52.4285714285719,-164.063582134376,59.2064392772321,0.997164852096462
"New York Giants-Las Vegas Raiders",-59.0952380952382,-170.730248801042,52.5397726105657,0.982531624116381
"New York Jets-Las Vegas Raiders",-149.428571428571,-261.063582134375,-37.7935607227671,0.0002238596312647
"Philadelphia Eagles-Las Vegas Raiders",-40.9523809523814,-152.587391658185,70.6826297534225,0.999974503388563
"Pittsburgh Steelers-Las Vegas Raiders",-59.6666666666671,-171.301677372471,51.9683440391368,0.980078173632699
"San Francisco 49ers-Las Vegas Raiders",-89.1428571428577,-200.777867848662,22.4921535629462,0.390571625470619
"Seattle Seahawks-Las Vegas Raiders",-63.9047619047624,-175.539772610566,47.7302488010415,0.952413439660011
"Tampa Bay Buccaneers-Las Vegas Raiders",-73.0476190476195,-184.682629753423,38.5873916581845,0.815728354108684
"Tennessee Titans-Las Vegas Raiders",-47.8095238095243,-159.444534515328,63.8254868962797,0.999438287502798
"Washington Football Team-Las Vegas Raiders",-70.5238095238099,-182.158820229614,41.111201181994,0.865077283328312
"Los Angeles Rams-Los Angeles Chargers",84.6666666666663,-26.9683440391376,196.30167737247,0.511846832835626
"Miami Dolphins-Los Angeles Chargers",31.8095238095237,-79.8254868962802,143.444534515328,0.999999927379454
"Minnesota Vikings-Los Angeles Chargers",34.1428571428571,-77.4921535629469,145.777867848661,0.999999591053153
"New England Patriots-Los Angeles Chargers",30.9523809523811,-80.6826297534228,142.587391658185,0.999999963296714
"New Orleans Saints-Los Angeles Chargers",44.6666666666667,-66.9683440391373,156.301677372471,0.999847527853414
"New York Giants-Los Angeles Chargers",38.0000000000003,-73.6350107058036,149.635010705804,0.999995063212812
"New York Jets-Los Angeles Chargers",-52.3333333333325,-163.968344039136,59.3016773724714,0.997249058428233
"Philadelphia Eagles-Los Angeles Chargers",56.1428571428572,-55.4921535629468,167.777867848661,0.991645171750409
"Pittsburgh Steelers-Los Angeles Chargers",37.4285714285714,-74.2064392772325,149.063582134375,0.999996496277261
"San Francisco 49ers-Los Angeles Chargers",7.95238095238085,-103.682629753423,119.587391658185,1
"Seattle Seahawks-Los Angeles Chargers",33.1904761904761,-78.4445345153278,144.82548689628,0.99999979355286
"Tampa Bay Buccaneers-Los Angeles Chargers",24.0476190476191,-87.5873916581849,135.682629753423,0.999999999952177
"Tennessee Titans-Los Angeles Chargers",49.2857142857143,-62.3492964200897,160.920724991518,0.999022964158864
"Washington Football Team-Los Angeles Chargers",26.5714285714287,-85.0635821343753,138.206439277233,0.999999999293717
"Miami Dolphins-Los Angeles Rams",-52.8571428571426,-164.492153562947,58.7778678486614,0.996757970660471
"Minnesota Vikings-Los Angeles Rams",-50.5238095238092,-162.158820229613,61.1112011819947,0.998486879868589
"New England Patriots-Los Angeles Rams",-53.7142857142852,-165.349296420089,57.9207249915188,0.995792698602906
"New Orleans Saints-Los Angeles Rams",-39.9999999999997,-151.635010705804,71.6350107058043,0.999984640329575
"New York Giants-Los Angeles Rams",-46.666666666666,-158.30167737247,64.968344039138,0.999643164862013
"New York Jets-Los Angeles Rams",-136.999999999999,-248.635010705803,-25.3649892941949,0.0016491200265647
"Philadelphia Eagles-Los Angeles Rams",-28.5238095238092,-140.158820229613,83.1112011819948,0.999999995450124
"Pittsburgh Steelers-Los Angeles Rams",-47.2380952380949,-158.873105943899,64.3969154677091,0.999551030724588
"San Francisco 49ers-Los Angeles Rams",-76.7142857142855,-188.349296420089,34.9207249915185,0.72998768890785
"Seattle Seahawks-Los Angeles Rams",-51.4761904761902,-163.111201181994,60.1588202296138,0.997915017535293
"Tampa Bay Buccaneers-Los Angeles Rams",-60.6190476190473,-172.254058324851,51.0159630867567,0.975390253876429
"Tennessee Titans-Los Angeles Rams",-35.3809523809521,-147.015963086756,76.2540583248519,0.999999046807947
"Washington Football Team-Los Angeles Rams",-58.0952380952377,-169.730248801042,53.5397726105663,0.986239814132048
"Minnesota Vikings-Miami Dolphins",2.33333333333337,-109.301677372471,113.968344039137,1
"New England Patriots-Miami Dolphins",-0.857142857142605,-112.492153562947,110.777867848661,1
"New Orleans Saints-Miami Dolphins",12.8571428571429,-98.777867848661,124.492153562947,1
"New York Giants-Miami Dolphins",6.1904761904766,-105.444534515327,117.825486896281,1
"New York Jets-Miami Dolphins",-84.1428571428563,-195.77786784866,27.4921535629477,0.526554979979348
"Philadelphia Eagles-Miami Dolphins",24.3333333333334,-87.3016773724705,135.968344039137,0.999999999933935
"Pittsburgh Steelers-Miami Dolphins",5.61904761904771,-106.015963086756,117.254058324852,1
"San Francisco 49ers-Miami Dolphins",-23.8571428571429,-135.492153562947,87.7778678486611,0.999999999961529
"Seattle Seahawks-Miami Dolphins",1.38095238095241,-110.254058324852,113.015963086756,1
"Tampa Bay Buccaneers-Miami Dolphins",-7.76190476190465,-119.396915467709,103.873105943899,1
"Tennessee Titans-Miami Dolphins",17.4761904761905,-94.1588202296134,129.111201181994,1
"Washington Football Team-Miami Dolphins",-5.23809523809507,-116.873105943899,106.396915467709,1
"New England Patriots-Minnesota Vikings",-3.19047619047598,-114.82548689628,108.444534515328,1
"New Orleans Saints-Minnesota Vikings",10.5238095238096,-101.111201181994,122.158820229614,1
"New York Giants-Minnesota Vikings",3.85714285714323,-107.777867848661,115.492153562947,1
"New York Jets-Minnesota Vikings",-86.4761904761896,-198.111201181994,25.1588202296143,0.461641781730544
"Philadelphia Eagles-Minnesota Vikings",22.0000000000001,-89.6350107058039,133.635010705804,0.999999999996029
"Pittsburgh Steelers-Minnesota Vikings",3.28571428571433,-108.34929642009,114.920724991518,1
"San Francisco 49ers-Minnesota Vikings",-26.1904761904763,-137.82548689628,85.4445345153277,0.999999999519259
"Seattle Seahawks-Minnesota Vikings",-0.952380952380963,-112.587391658185,110.682629753423,1
"Tampa Bay Buccaneers-Minnesota Vikings",-10.095238095238,-121.730248801042,101.539772610566,1
"Tennessee Titans-Minnesota Vikings",15.1428571428572,-96.4921535629468,126.777867848661,1
"Washington Football Team-Minnesota Vikings",-7.57142857142844,-119.206439277232,104.063582134376,1
"New Orleans Saints-New England Patriots",13.7142857142856,-97.9207249915184,125.34929642009,1
"New York Giants-New England Patriots",7.04761904761921,-104.587391658185,118.682629753423,1
"New York Jets-New England Patriots",-83.2857142857137,-194.920724991518,28.3492964200903,0.550707922654339
"Philadelphia Eagles-New England Patriots",25.190476190476,-86.4445345153279,136.82548689628,0.99999999983098
"Pittsburgh Steelers-New England Patriots",6.47619047619031,-105.158820229614,118.111201181994,1
"San Francisco 49ers-New England Patriots",-23.0000000000003,-134.635010705804,88.6350107058037,0.999999999986068
"Seattle Seahawks-New England Patriots",2.23809523809501,-109.396915467709,113.873105943899,1
"Tampa Bay Buccaneers-New England Patriots",-6.90476190476204,-118.539772610566,104.730248801042,1
"Tennessee Titans-New England Patriots",18.3333333333331,-93.3016773724708,129.968344039137,1
"Washington Football Team-New England Patriots",-4.38095238095246,-116.015963086756,107.254058324851,1
"New York Giants-New Orleans Saints",-6.66666666666634,-118.30167737247,104.968344039138,1
"New York Jets-New Orleans Saints",-96.9999999999992,-208.635010705803,14.6350107058048,0.215859779061203
"Philadelphia Eagles-New Orleans Saints",11.4761904761905,-100.158820229613,123.111201181994,1
"Pittsburgh Steelers-New Orleans Saints",-7.23809523809524,-118.873105943899,104.396915467709,1
"San Francisco 49ers-New Orleans Saints",-36.7142857142858,-148.34929642009,74.9207249915181,0.999997745397256
"Seattle Seahawks-New Orleans Saints",-11.4761904761905,-123.111201181995,100.158820229613,1
"Tampa Bay Buccaneers-New Orleans Saints",-20.6190476190476,-132.254058324852,91.0159630867564,1
"Tennessee Titans-New Orleans Saints",4.61904761904759,-107.015963086756,116.254058324852,1
"Washington Football Team-New Orleans Saints",-18.095238095238,-129.730248801042,93.5397726105659,1
"New York Jets-New York Giants",-90.3333333333329,-201.968344039137,21.3016773724711,0.360420991992526
"Philadelphia Eagles-New York Giants",18.1428571428568,-93.4921535629471,129.777867848661,1
"Pittsburgh Steelers-New York Giants",-0.571428571428896,-112.206439277233,111.063582134375,1
"San Francisco 49ers-New York Giants",-30.0476190476195,-141.682629753423,81.5873916581845,0.999999982665861
"Seattle Seahawks-New York Giants",-4.80952380952419,-116.444534515328,106.82548689628,1
"Tampa Bay Buccaneers-New York Giants",-13.9523809523812,-125.587391658185,97.6826297534227,1
"Tennessee Titans-New York Giants",11.2857142857139,-100.34929642009,122.920724991518,1
"Washington Football Team-New York Giants",-11.4285714285717,-123.063582134376,100.206439277232,1
"Philadelphia Eagles-New York Jets",108.47619047619,-3.15882022961428,220.111201181994,0.0710557678682857
"Pittsburgh Steelers-New York Jets",89.761904761904,-21.8731059439,201.396915467708,0.37475428952999
"San Francisco 49ers-New York Jets",60.2857142857134,-51.3492964200906,171.920724991517,0.977120130746619
"Seattle Seahawks-New York Jets",85.5238095238087,-26.1112011819953,197.158820229613,0.487924140068712
"Tampa Bay Buccaneers-New York Jets",76.3809523809516,-35.2540583248524,188.015963086756,0.73837099530365
"Tennessee Titans-New York Jets",101.619047619047,-10.0159630867572,213.254058324851,0.142632945302086
"Washington Football Team-New York Jets",78.9047619047612,-32.7302488010428,190.539772610565,0.672618489452696
"Pittsburgh Steelers-Philadelphia Eagles",-18.7142857142857,-130.34929642009,92.9207249915182,1
"San Francisco 49ers-Philadelphia Eagles",-48.1904761904763,-159.82548689628,63.4445345153276,0.999349803210454
"Seattle Seahawks-Philadelphia Eagles",-22.952380952381,-134.587391658185,88.6826297534229,0.999999999986843
"Tampa Bay Buccaneers-Philadelphia Eagles",-32.0952380952381,-143.730248801042,79.5397726105659,0.999999909366671
"Tennessee Titans-Philadelphia Eagles",-6.85714285714289,-118.492153562947,104.777867848661,1
"Washington Football Team-Philadelphia Eagles",-29.5714285714285,-141.206439277232,82.0635821343755,0.999999988469973
"San Francisco 49ers-Pittsburgh Steelers",-29.4761904761906,-141.111201181995,82.1588202296134,0.999999989384538
"Seattle Seahawks-Pittsburgh Steelers",-4.2380952380953,-115.873105943899,107.396915467709,1
"Tampa Bay Buccaneers-Pittsburgh Steelers",-13.3809523809524,-125.015963086756,98.2540583248516,1
"Tennessee Titans-Pittsburgh Steelers",11.8571428571428,-99.7778678486611,123.492153562947,1
"Washington Football Team-Pittsburgh Steelers",-10.8571428571428,-122.492153562947,100.777867848661,1
"Seattle Seahawks-San Francisco 49ers",25.2380952380953,-86.3969154677087,136.873105943899,0.999999999822135
"Tampa Bay Buccaneers-San Francisco 49ers",16.0952380952382,-95.5397726105657,127.730248801042,1
"Tennessee Titans-San Francisco 49ers",41.3333333333334,-70.3016773724705,152.968344039137,0.999968953621887
"Washington Football Team-San Francisco 49ers",18.6190476190478,-93.0159630867561,130.254058324852,1
"Tampa Bay Buccaneers-Seattle Seahawks",-9.14285714285705,-120.777867848661,102.492153562947,1
"Tennessee Titans-Seattle Seahawks",16.0952380952381,-95.5397726105658,127.730248801042,1
"Washington Football Team-Seattle Seahawks",-6.61904761904748,-118.254058324851,105.015963086756,1
"Tennessee Titans-Tampa Bay Buccaneers",25.2380952380952,-86.3969154677088,136.873105943899,0.999999999822135
"Washington Football Team-Tampa Bay Buccaneers",2.52380952380958,-109.111201181994,114.158820229614,1
"Washington Football Team-Tennessee Titans",-22.7142857142856,-134.34929642009,88.9207249915184,0.999999999990179
